"","exe_type","problem_size","run_id","metric_type","metric","value","units","resource","nodes","cpus"
"202","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"203","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"204","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"205","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"206","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"207","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"208","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"209","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"210","mvapich2/libsci/fftw3/cce","akstd",11,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"211","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19920.3","MFLOP per Second","Ookami",1,48
"212","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Average STREAM 'Add' Memory Bandwidth","13305.9584","MByte per Second","Ookami",1,48
"213","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Average STREAM 'Copy' Memory Bandwidth","11715.8912","MByte per Second","Ookami",1,48
"214","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Average STREAM 'Scale' Memory Bandwidth","12019.8144","MByte per Second","Ookami",1,48
"215","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Average STREAM 'Triad' Memory Bandwidth","13325.2096","MByte per Second","Ookami",1,48
"216","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7455.9","MFLOP per Second","Ookami",1,48
"217","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","High Performance LINPACK Floating-Point Performance","805808.0","MFLOP per Second","Ookami",1,48
"218","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","High Performance LINPACK Run Time","6.61936","Second","Ookami",1,48
"219","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","MPI Random Access","13.468900000000001","MUpdate per Second","Ookami",1,48
"220","mvapich2/libsci/fftw3/cce","akstd",11,"statistic","Parallel Matrix Transpose (PTRANS)","21096.0384","MByte per Second","Ookami",1,48
"221","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"222","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"223","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"224","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"225","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"226","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"227","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"228","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"229","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"230","mvapich2/libsci/fftw3/cce","akstd",12,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"231","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19932.4","MFLOP per Second","Ookami",1,48
"232","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Average STREAM 'Add' Memory Bandwidth","13294.7968","MByte per Second","Ookami",1,48
"233","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Average STREAM 'Copy' Memory Bandwidth","11685.0688","MByte per Second","Ookami",1,48
"234","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Average STREAM 'Scale' Memory Bandwidth","11980.5952","MByte per Second","Ookami",1,48
"235","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Average STREAM 'Triad' Memory Bandwidth","13336.3712","MByte per Second","Ookami",1,48
"236","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7457.03","MFLOP per Second","Ookami",1,48
"237","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","High Performance LINPACK Floating-Point Performance","809673.0","MFLOP per Second","Ookami",1,48
"238","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","High Performance LINPACK Run Time","6.58777","Second","Ookami",1,48
"239","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","MPI Random Access","13.574599999999998","MUpdate per Second","Ookami",1,48
"240","mvapich2/libsci/fftw3/cce","akstd",12,"statistic","Parallel Matrix Transpose (PTRANS)","22030.5408","MByte per Second","Ookami",1,48
"241","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"242","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"243","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"244","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"245","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"246","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"247","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"248","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"249","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"250","mvapich2/libsci/fftw3/cce","akstd",13,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"251","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19928.4","MFLOP per Second","Ookami",1,48
"252","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Average STREAM 'Add' Memory Bandwidth","13307.1872","MByte per Second","Ookami",1,48
"253","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Average STREAM 'Copy' Memory Bandwidth","11682.2016","MByte per Second","Ookami",1,48
"254","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Average STREAM 'Scale' Memory Bandwidth","11998.72","MByte per Second","Ookami",1,48
"255","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Average STREAM 'Triad' Memory Bandwidth","13318.9632","MByte per Second","Ookami",1,48
"256","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7914.240000000001","MFLOP per Second","Ookami",1,48
"257","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","High Performance LINPACK Floating-Point Performance","789885.0","MFLOP per Second","Ookami",1,48
"258","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","High Performance LINPACK Run Time","6.7528","Second","Ookami",1,48
"259","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","MPI Random Access","13.4961","MUpdate per Second","Ookami",1,48
"260","mvapich2/libsci/fftw3/cce","akstd",13,"statistic","Parallel Matrix Transpose (PTRANS)","21859.1232","MByte per Second","Ookami",1,48
"261","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"262","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"263","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"264","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"265","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"266","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"267","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"268","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"269","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"270","mvapich2/libsci/fftw3/cce","akstd",14,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"271","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19903.600000000002","MFLOP per Second","Ookami",1,48
"272","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Average STREAM 'Add' Memory Bandwidth","13275.136","MByte per Second","Ookami",1,48
"273","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Average STREAM 'Copy' Memory Bandwidth","11665.8176","MByte per Second","Ookami",1,48
"274","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Average STREAM 'Scale' Memory Bandwidth","11984.384","MByte per Second","Ookami",1,48
"275","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Average STREAM 'Triad' Memory Bandwidth","13340.0576","MByte per Second","Ookami",1,48
"276","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7896.88","MFLOP per Second","Ookami",1,48
"277","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","High Performance LINPACK Floating-Point Performance","806434.0","MFLOP per Second","Ookami",1,48
"278","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","High Performance LINPACK Run Time","6.61422","Second","Ookami",1,48
"279","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","MPI Random Access","13.6065","MUpdate per Second","Ookami",1,48
"280","mvapich2/libsci/fftw3/cce","akstd",14,"statistic","Parallel Matrix Transpose (PTRANS)","22162.1248","MByte per Second","Ookami",1,48
"281","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"282","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"283","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"284","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"285","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"286","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"287","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"288","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"289","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"290","mvapich2/libsci/fftw3/cce","akstd",15,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"291","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19855.6","MFLOP per Second","Ookami",1,48
"292","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Average STREAM 'Add' Memory Bandwidth","13297.3568","MByte per Second","Ookami",1,48
"293","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Average STREAM 'Copy' Memory Bandwidth","11618.2016","MByte per Second","Ookami",1,48
"294","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Average STREAM 'Scale' Memory Bandwidth","12003.2256","MByte per Second","Ookami",1,48
"295","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Average STREAM 'Triad' Memory Bandwidth","13316.5056","MByte per Second","Ookami",1,48
"296","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7378.650000000001","MFLOP per Second","Ookami",1,48
"297","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","High Performance LINPACK Floating-Point Performance","802580.0","MFLOP per Second","Ookami",1,48
"298","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","High Performance LINPACK Run Time","6.64598","Second","Ookami",1,48
"299","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","MPI Random Access","13.6605","MUpdate per Second","Ookami",1,48
"300","mvapich2/libsci/fftw3/cce","akstd",15,"statistic","Parallel Matrix Transpose (PTRANS)","21602.4064","MByte per Second","Ookami",1,48
"301","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"302","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"303","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"304","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"305","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"306","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"307","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"308","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"309","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"310","mvapich2/libsci/fftw3/cce","akstd",16,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"311","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19893.7","MFLOP per Second","Ookami",1,48
"312","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Average STREAM 'Add' Memory Bandwidth","13292.9536","MByte per Second","Ookami",1,48
"313","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Average STREAM 'Copy' Memory Bandwidth","11660.8","MByte per Second","Ookami",1,48
"314","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Average STREAM 'Scale' Memory Bandwidth","11993.3952","MByte per Second","Ookami",1,48
"315","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Average STREAM 'Triad' Memory Bandwidth","13313.4336","MByte per Second","Ookami",1,48
"316","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7502.0","MFLOP per Second","Ookami",1,48
"317","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","High Performance LINPACK Floating-Point Performance","805611.0","MFLOP per Second","Ookami",1,48
"318","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","High Performance LINPACK Run Time","6.62098","Second","Ookami",1,48
"319","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","MPI Random Access","13.9333","MUpdate per Second","Ookami",1,48
"320","mvapich2/libsci/fftw3/cce","akstd",16,"statistic","Parallel Matrix Transpose (PTRANS)","22830.3872","MByte per Second","Ookami",1,48
"321","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"322","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"323","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"324","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"325","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"326","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"327","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"328","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"329","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"330","mvapich2/libsci/fftw3/cce","akstd",17,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"331","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19927.5","MFLOP per Second","Ookami",1,48
"332","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Average STREAM 'Add' Memory Bandwidth","13301.0432","MByte per Second","Ookami",1,48
"333","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Average STREAM 'Copy' Memory Bandwidth","11675.7504","MByte per Second","Ookami",1,48
"334","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Average STREAM 'Scale' Memory Bandwidth","11985.1008","MByte per Second","Ookami",1,48
"335","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Average STREAM 'Triad' Memory Bandwidth","13336.3712","MByte per Second","Ookami",1,48
"336","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","6774.28","MFLOP per Second","Ookami",1,48
"337","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","High Performance LINPACK Floating-Point Performance","805850.0","MFLOP per Second","Ookami",1,48
"338","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","High Performance LINPACK Run Time","6.61902","Second","Ookami",1,48
"339","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","MPI Random Access","13.8992","MUpdate per Second","Ookami",1,48
"340","mvapich2/libsci/fftw3/cce","akstd",17,"statistic","Parallel Matrix Transpose (PTRANS)","22164.8896","MByte per Second","Ookami",1,48
"341","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"342","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"343","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"344","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"345","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"346","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"347","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"348","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"349","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"350","mvapich2/libsci/fftw3/cce","akstd",18,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"351","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19945.699999999997","MFLOP per Second","Ookami",1,48
"352","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Average STREAM 'Add' Memory Bandwidth","13297.3568","MByte per Second","Ookami",1,48
"353","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Average STREAM 'Copy' Memory Bandwidth","11702.272","MByte per Second","Ookami",1,48
"354","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Average STREAM 'Scale' Memory Bandwidth","12004.7616","MByte per Second","Ookami",1,48
"355","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Average STREAM 'Triad' Memory Bandwidth","13301.0432","MByte per Second","Ookami",1,48
"356","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7795.410000000001","MFLOP per Second","Ookami",1,48
"357","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","High Performance LINPACK Floating-Point Performance","791852.0","MFLOP per Second","Ookami",1,48
"358","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","High Performance LINPACK Run Time","6.73602","Second","Ookami",1,48
"359","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","MPI Random Access","13.8429","MUpdate per Second","Ookami",1,48
"360","mvapich2/libsci/fftw3/cce","akstd",18,"statistic","Parallel Matrix Transpose (PTRANS)","13688.7296","MByte per Second","Ookami",1,48
"361","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"362","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"363","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"364","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"365","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"366","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"367","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"368","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"369","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"370","mvapich2/libsci/fftw3/cce","akstd",19,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"371","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19933.399999999998","MFLOP per Second","Ookami",1,48
"372","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Average STREAM 'Add' Memory Bandwidth","13262.848","MByte per Second","Ookami",1,48
"373","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Average STREAM 'Copy' Memory Bandwidth","11667.968","MByte per Second","Ookami",1,48
"374","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Average STREAM 'Scale' Memory Bandwidth","12013.056","MByte per Second","Ookami",1,48
"375","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Average STREAM 'Triad' Memory Bandwidth","13327.6672","MByte per Second","Ookami",1,48
"376","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7824.620000000001","MFLOP per Second","Ookami",1,48
"377","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","High Performance LINPACK Floating-Point Performance","796471.0","MFLOP per Second","Ookami",1,48
"378","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","High Performance LINPACK Run Time","6.69696","Second","Ookami",1,48
"379","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","MPI Random Access","13.8242","MUpdate per Second","Ookami",1,48
"380","mvapich2/libsci/fftw3/cce","akstd",19,"statistic","Parallel Matrix Transpose (PTRANS)","22244.2496","MByte per Second","Ookami",1,48
"381","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"382","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"383","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"384","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
"385","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:High Performance LINPACK Problem Size","20000",NA,"Ookami",1,48
"386","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:MPI Ranks","48",NA,"Ookami",1,48
"387","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:MPIRandom Problem Size","256.0","MWord","Ookami",1,48
"388","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:OpenMP Threads","0",NA,"Ookami",1,48
"389","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:PTRANS Problem Size","10000",NA,"Ookami",1,48
"390","mvapich2/libsci/fftw3/cce","akstd",20,"parameter","Input:STREAM Array Size","2777777","MWord","Ookami",1,48
"391","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance","19947.3","MFLOP per Second","Ookami",1,48
"392","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Average STREAM 'Add' Memory Bandwidth","13268.3776","MByte per Second","Ookami",1,48
"393","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Average STREAM 'Copy' Memory Bandwidth","11665.8176","MByte per Second","Ookami",1,48
"394","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Average STREAM 'Scale' Memory Bandwidth","11991.9616","MByte per Second","Ookami",1,48
"395","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Average STREAM 'Triad' Memory Bandwidth","13306.5728","MByte per Second","Ookami",1,48
"396","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance","7280.92","MFLOP per Second","Ookami",1,48
"397","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","High Performance LINPACK Floating-Point Performance","793758.0","MFLOP per Second","Ookami",1,48
"398","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","High Performance LINPACK Run Time","6.71985","Second","Ookami",1,48
"399","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","MPI Random Access","13.6462","MUpdate per Second","Ookami",1,48
"400","mvapich2/libsci/fftw3/cce","akstd",20,"statistic","Parallel Matrix Transpose (PTRANS)","23076.4544","MByte per Second","Ookami",1,48
"401","mvapich2/libsci/intfft/cce","akstd",1,"parameter","App:Version","1.5.0f",NA,"Ookami",1,48
"402","mvapich2/libsci/intfft/cce","akstd",1,"parameter","Input:DGEMM Problem Size","1666",NA,"Ookami",1,48
"403","mvapich2/libsci/intfft/cce","akstd",1,"parameter","Input:High Performance LINPACK Grid Cols","12",NA,"Ookami",1,48
"404","mvapich2/libsci/intfft/cce","akstd",1,"parameter","Input:High Performance LINPACK Grid Rows","4",NA,"Ookami",1,48
